Mysis MeasUUrements,,,,,,,,,,,,,,FF = Fresh FUUll,,F = Female,UU = UUnknown,F2 - LDM - Large Dark MarsUUpiUUm,,,,
5028,Yes, 1.0 ,07/21/14,19925, 17.0 ,DIL-1,13.59,M1,23:25,169, 171 ,,"September 2, 2014",PF,DIL_MYS_072114-020,,,,,,,
5029,Yes, 1.0 ,07/21/14,19925, 17.0 ,DIL-1,5.56,JJ,23:25,170, 171 ,,"September 2, 2014",PF,DIL_MYS_072114-020,,,,,,,
5030,Yes, 1.0 ,07/21/14,19925, 17.0 ,DIL-1,9.46,JJ,23:25,171, 171 ,,"September 2, 2014",PF,DIL_MYS_072114-020,,,,,,,
5031,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,10.28,UU,21:03,1, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5032,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,5.77,JJ,21:03,2, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5033,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.36,JJ,21:03,3, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5034,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,19.23,F1,21:03,4, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5035,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.47,JJ,21:03,5, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5036,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,13.49,UU,21:03,6, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5037,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.30,JJ,21:03,7, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5038,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,13.93,M1,21:03,8, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5039,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,10.24,UU,21:03,9, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5040,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.67,JJ,21:03,10, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5041,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,12.39,UU,21:03,11, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5042,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.40,JJ,21:03,12, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5043,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.04,JJ,21:03,13, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5044,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,17.32,F1,21:03,14, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5045,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.54,JJ,21:03,15, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5046,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.43,JJ,21:03,16, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5047,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.68,JJ,21:03,17, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5048,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,16.08,M1,21:03,18, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5049,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.37,JJ,21:03,19, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5050,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,16.20,UU,21:03,20, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5051,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.08,JJ,21:03,21, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5052,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,10.70,UU,21:03,22, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5053,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.16,JJ,21:03,23, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5054,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.08,JJ,21:03,24, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5055,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.93,JJ,21:03,25, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5056,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,11.08,UU,21:03,26, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5057,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.60,JJ,21:03,27, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5058,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.84,JJ,21:03,28, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5059,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.05,JJ,21:03,29, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5060,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.47,JJ,21:03,30, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5061,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.89,JJ,21:03,31, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5062,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.75,JJ,21:03,32, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5063,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,10.34,UU,21:03,33, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5064,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.51,JJ,21:03,34, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5065,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.89,JJ,21:03,35, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5066,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,13.72,M1,21:03,36, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5067,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.52,JJ,21:03,37, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5068,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.82,JJ,21:03,38, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5069,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.72,JJ,21:03,39, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5070,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.87,JJ,21:03,40, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5071,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,14.19,UU,21:03,41, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5072,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.59,JJ,21:03,42, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5073,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,13.18,M1,21:03,43, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5074,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,19.52,F1,21:03,44, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5075,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.77,JJ,21:03,45, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5076,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,10.26,M1,21:03,46, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5077,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.60,JJ,21:03,47, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5078,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,14.99,M1,21:03,48, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5079,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.57,JJ,21:03,49, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5080,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,13.61,UU,21:03,50, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5081,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.51,JJ,21:03,51, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5082,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,16.91,UU,21:03,52, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5083,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,14.08,UU,21:03,53, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5084,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,11.41,M1,21:03,54, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5085,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.53,JJ,21:03,55, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5086,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,6.88,JJ,21:03,56, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5087,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,10.89,UU,21:03,57, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5088,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,13.28,UU,21:03,58, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5089,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,13.33,UU,21:03,59, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5090,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,12.99,UU,21:03,60, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5091,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.78,JJ,21:03,61, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5092,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,11.23,UU,21:03,62, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5093,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,13.08,M1,21:03,63, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5094,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.17,JJ,21:03,64, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5095,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,13.90,UU,21:03,65, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5096,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.57,JJ,21:03,66, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5097,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,6.65,JJ,21:03,67, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5098,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,12.50,UU,21:03,68, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5099,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.16,JJ,21:03,69, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5100,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,11.61,UU,21:03,70, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5101,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,17.01,UU,21:03,71, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5102,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.99,JJ,21:03,72, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5103,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,14.11,M1,21:03,73, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5104,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.63,JJ,21:03,74, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5105,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.54,JJ,21:03,75, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5106,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,10.90,M1,21:03,76, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5107,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,14.21,M1,21:03,77, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5108,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,10.34,UU,21:03,78, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5109,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,16.34,M1,21:03,79, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5110,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.61,JJ,21:03,80, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5111,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.95,JJ,21:03,81, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5112,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.30,JJ,21:03,82, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5113,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,16.47,M1,21:03,83, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5114,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.75,JJ,21:03,84, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5115,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,10.89,UU,21:03,85, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5116,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.82,JJ,21:03,86, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5117,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,17.83,UU,21:03,87, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5118,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.68,JJ,21:03,88, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5119,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,13.17,UU,21:03,89, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5120,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,13.44,UU,21:03,90, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5121,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,12.72,UU,21:03,91, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5122,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.01,JJ,21:03,92, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5123,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.60,JJ,21:03,93, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5124,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.04,JJ,21:03,94, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5125,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,10.98,UU,21:03,95, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5126,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,11.64,M1,21:03,96, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5127,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,15.73,M1,21:03,97, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5128,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.65,JJ,21:03,98, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5129,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,6.20,JJ,21:03,99, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5130,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.12,JJ,21:03,100, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5131,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.55,JJ,21:03,101, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5132,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.17,JJ,21:03,102, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5133,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,15.41,F1,21:03,103, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5134,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,12.02,M1,21:03,104, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5135,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.31,JJ,21:03,105, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5136,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,15.55,M1,21:03,106, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5137,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,15.06,M1,21:03,107, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5138,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,18.30,F1,21:03,108, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5139,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.02,JJ,21:03,109, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5140,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.52,JJ,21:03,110, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5141,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,11.00,UU,21:03,111, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5142,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,6.03,JJ,21:03,112, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5143,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,7.23,JJ,21:03,113, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5144,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,11.03,UU,21:03,114, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5145,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,14.34,M1,21:03,115, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5146,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,9.47,JJ,21:03,116, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5147,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.74,JJ,21:03,117, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5148,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,12.34,UU,21:03,118, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5149,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.76,JJ,21:03,119, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5150,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.92,JJ,21:03,120, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5151,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,11.48,UU,21:03,121, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5152,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,8.81,JJ,21:03,122, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5153,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,6.77,JJ,21:03,123, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5154,Yes, 1.0 ,08/18/14,19953, 23.5 ,DIL-10,10.24,UU,21:03,124, 124 ,,"September 8, 2014",PF,DIL_MYS_081814-001,,,,,,,
5155,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,12.67,M1,21:03,1, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5156,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,13.43,M1,21:03,2, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5157,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,16.17,M1,21:03,3, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5158,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,15.24,M1,21:03,4, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5159,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,11.03,UU,21:03,5, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5160,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,10.49,UU,21:03,6, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5161,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,7.64,JJ,21:03,7, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5162,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,6.63,JJ,21:03,8, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5163,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,6.92,JJ,21:03,9, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5164,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,10.16,UU,21:03,10, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5165,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,6.96,JJ,21:03,11, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5166,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,7.45,JJ,21:03,12, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5167,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,13.42,UU,21:03,13, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5168,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,12.91,UU,21:03,14, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5169,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,12.94,UU,21:03,15, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5170,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,10.91,UU,21:03,16, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5171,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,11.65,UU,21:03,17, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5172,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,8.43,JJ,21:03,18, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5173,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,15.06,M1,21:03,19, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5174,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,5.26,JJ,21:03,20, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5175,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,9.26,JJ,21:03,21, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5176,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,6.61,JJ,21:03,22, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5177,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,8.32,JJ,21:03,23, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5178,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,6.99,JJ,21:03,24, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5179,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,7.54,JJ,21:03,25, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5180,Yes, 0.5 ,08/18/14,19953, 23.5 ,DIL-10,7.96,JJ,21:03,26, 26 ,,"AUUgUUst 25, 2014",PF,DIL_MYS_081814-002,,,,,,,
5181,Yes, 1.0 ,08/18/14,19953, 43.2 ,DIL-9,6.75,JJ,21:24,1, 110 ,,"September 8, 2014",PF,DIL_MYS_081814-003,,,,,,,
5182,Yes, 1.0 ,08/18/14,19953, 43.2 ,DIL-9,8.17,JJ,21:24,2, 110 ,,"September 8, 2014",PF,DIL_MYS_081814-003,,,,,,,
5183,Yes, 1.0 ,08/18/14,19953, 43.2 ,DIL-9,9.47,JJ,21:24,3, 110 ,,"September 8, 2014",PF,DIL_MYS_081814-003,,,,,,,
5184,Yes, 1.0 ,08/18/14,19953, 43.2 ,DIL-9,6.37,JJ,21:24,4, 110 ,,"September 8, 2014",PF,DIL_MYS_081814-003,,,,,,,
